Current_Semester,GPA_Cumulative,Total_Credits,Credits_Completed,Credits_Remaining,Completion_Rate,Average_Credits_Per_Semester,Remaining_To_OJT,Failed_Courses,Retake_Count,Missing_Prerequisite_Courses,Academic_Warning_Count,Suspension_Count,Planned_OJT_Semester,OJT_Eligible,OJT_Readiness,Credit_Progress_Category,OJT_Credit_Gap,OJT_Credit_Progress,OJT_Eligibility_Gap_Category,Academic_Risk_Index,Academic_Stability,OJT_Semester_Gap,OJT_Planning_Status,Required_Average_Credits_Per_Semester,Credit_Completion_Efficiency
5,7.66,120,98,22,81.67,19.6,2,0,0,0,0,0,7,False,89.0,Near_Completion,2,98,Near_Eligible,0,100,2,Moderate_Planning_Gap,1.0,100.0
5,6.64,120,88,32,73.33,17.6,12,4,4,2,1,0,6,False,47.0,Advanced,12,88,Near_Eligible,11,0,1,Approaching_OJT,12.0,100.0
5,5.28,120,77,43,64.17,15.4,23,3,4,3,1,1,6,False,30.5,Advanced,23,77,Moderate_Gap,12,0,1,Approaching_OJT,23.0,100.0
6,7.46,120,111,9,92.5,18.5,0,1,1,1,0,0,7,False,84.5,Near_Completion,0,100,Eligible,3,70,1,Approaching_OJT,0.0,100.0
2,6.14,120,36,84,30.0,18.0,64,1,2,0,0,0,5,False,51.0,Developing,64,36,Far_From_Eligible,3,70,3,Long_Term_Planning,21.33,100.0
5,6.87,120,95,25,79.17,19.0,5,4,5,0,1,0,6,False,60.5,Advanced,5,95,Near_Eligible,10,0,1,Approaching_OJT,5.0,100.0
7,7.65,120,117,3,97.5,16.71,0,1,1,1,0,0,8,False,87.5,Near_Completion,0,100,Eligible,3,70,1,Approaching_OJT,0.0,100.0
5,6.63,120,81,39,67.5,16.2,19,1,4,2,1,0,6,False,52.5,Advanced,19,81,Near_Eligible,8,20,1,Approaching_OJT,19.0,100.0
3,7.86,120,55,65,45.83,18.33,45,0,0,0,0,0,6,False,67.5,Developing,45,55,Moderate_Gap,0,100,3,Long_Term_Planning,15.0,100.0
2,8.73,120,36,84,30.0,18.0,64,0,0,0,0,0,6,False,58.0,Developing,64,36,Far_From_Eligible,0,100,4,Long_Term_Planning,16.0,100.0
2,8.56,120,39,81,32.5,19.5,61,0,0,0,0,0,6,False,59.5,Developing,61,39,Far_From_Eligible,0,100,4,Long_Term_Planning,15.25,100.0
4,7.6,120,80,40,66.67,20.0,20,0,0,1,0,0,6,False,74.0,Advanced,20,80,Near_Eligible,1,90,2,Moderate_Planning_Gap,10.0,100.0
3,4.82,120,36,84,30.0,12.0,64,7,5,4,2,2,6,False,0.0,Developing,64,36,Far_From_Eligible,20,0,3,Long_Term_Planning,21.33,100.0
4,10.0,120,77,43,64.17,19.25,23,0,0,0,0,0,5,False,78.5,Advanced,23,77,Moderate_Gap,0,100,1,Approaching_OJT,23.0,100.0
7,6.64,120,107,13,89.17,15.29,0,1,4,0,1,0,8,True,77.5,Near_Completion,0,100,Eligible,6,40,1,Approaching_OJT,0.0,99.97
7,8.12,120,117,3,97.5,16.71,0,1,1,0,0,0,8,True,93.5,Near_Completion,0,100,Eligible,2,80,1,Approaching_OJT,0.0,100.0
3,5.79,120,39,81,32.5,13.0,61,5,4,3,2,0,5,False,8.5,Developing,61,39,Far_From_Eligible,14,0,2,Moderate_Planning_Gap,30.5,100.0
4,5.4,120,68,52,56.67,17.0,32,5,6,1,1,1,6,False,28.0,Developing,32,68,Moderate_Gap,14,0,2,Moderate_Planning_Gap,16.0,100.0
1,6.55,120,17,103,14.17,17.0,83,2,1,1,0,0,6,False,34.5,Early,83,17,Far_From_Eligible,4,60,5,Long_Term_Planning,16.6,100.0
1,6.38,120,16,104,13.33,16.0,84,2,4,0,1,0,5,False,29.0,Early,84,16,Far_From_Eligible,7,30,4,Long_Term_Planning,21.0,100.0
2,5.26,120,24,96,20.0,12.0,76,5,3,3,1,0,5,False,8.0,Early,76,24,Far_From_Eligible,12,0,3,Long_Term_Planning,25.33,100.0
8,6.68,120,115,5,95.83,14.38,0,1,4,0,0,0,8,True,86.5,Near_Completion,0,100,Eligible,5,50,0,OJT_Ready_Stage,0.0,99.97
4,6.28,120,71,49,59.17,17.75,29,1,2,0,0,0,6,False,68.5,Developing,29,71,Moderate_Gap,3,70,2,Moderate_Planning_Gap,14.5,100.0
2,6.72,120,31,89,25.83,15.5,69,3,4,0,1,0,5,False,33.5,Early,69,31,Far_From_Eligible,8,20,3,Long_Term_Planning,23.0,100.0
6,5.36,120,95,25,79.17,15.83,5,5,3,2,1,1,6,False,41.5,Advanced,5,95,Near_Eligible,12,0,0,OJT_Ready_Stage,5.0,100.0
8,6.34,120,112,8,93.33,14.0,0,2,2,0,1,0,8,True,81.0,Near_Completion,0,100,Eligible,5,50,0,OJT_Ready_Stage,0.0,100.0
3,3.58,120,28,92,23.33,9.33,72,6,8,2,3,1,6,False,0.0,Early,72,28,Far_From_Eligible,20,0,3,Long_Term_Planning,24.0,100.0
2,6.06,120,42,78,35.0,21.0,58,3,2,0,1,0,5,False,43.0,Developing,58,42,Far_From_Eligible,6,40,3,Long_Term_Planning,19.33,100.0
6,6.78,120,108,12,90.0,18.0,0,2,2,0,0,0,6,True,84.0,Near_Completion,0,100,Eligible,4,60,0,OJT_Ready_Stage,0.0,100.0
7,6.96,120,110,10,91.67,15.71,0,3,1,2,0,0,8,False,72.0,Near_Completion,0,100,Eligible,6,40,1,Approaching_OJT,0.0,100.0
6,7.54,120,112,8,93.33,18.67,0,0,1,1,0,0,7,False,88.0,Near_Completion,0,100,Eligible,2,80,1,Approaching_OJT,0.0,99.98
7,8.19,120,112,8,93.33,16.0,0,1,0,1,0,0,8,False,87.0,Near_Completion,0,100,Eligible,2,80,1,Approaching_OJT,0.0,100.0
5,7.58,120,98,22,81.67,19.6,2,1,0,1,0,0,6,False,80.0,Near_Completion,2,98,Near_Eligible,2,80,1,Approaching_OJT,2.0,100.0
2,6.68,120,37,83,30.83,18.5,63,2,4,0,0,0,5,False,44.5,Developing,63,37,Far_From_Eligible,6,40,3,Long_Term_Planning,21.0,100.0
4,8.1,120,79,41,65.83,19.75,21,0,2,1,0,0,6,False,69.5,Advanced,21,79,Moderate_Gap,3,70,2,Moderate_Planning_Gap,10.5,100.0
4,8.02,120,77,43,64.17,19.25,23,0,0,1,0,0,6,False,72.5,Advanced,23,77,Moderate_Gap,1,90,2,Moderate_Planning_Gap,11.5,100.0
2,6.21,120,38,82,31.67,19.0,62,3,4,1,0,0,6,False,36.0,Developing,62,38,Far_From_Eligible,8,20,4,Long_Term_Planning,15.5,100.0
4,6.55,120,73,47,60.83,18.25,27,1,1,2,1,0,5,False,54.5,Advanced,27,73,Moderate_Gap,5,50,1,Approaching_OJT,27.0,100.0
4,8.35,120,81,39,67.5,20.25,19,1,1,1,0,0,5,False,69.5,Advanced,19,81,Near_Eligible,3,70,1,Approaching_OJT,19.0,100.0
5,9.41,120,91,29,75.83,18.2,9,0,0,0,0,0,7,False,85.5,Advanced,9,91,Near_Eligible,0,100,2,Moderate_Planning_Gap,4.5,100.0
8,6.47,120,114,6,95.0,14.25,0,2,2,1,1,0,8,False,76.0,Near_Completion,0,100,Eligible,6,40,0,OJT_Ready_Stage,0.0,100.0
5,7.03,120,92,28,76.67,18.4,8,1,2,0,0,0,7,False,79.0,Advanced,8,92,Near_Eligible,3,70,2,Moderate_Planning_Gap,4.0,100.0
4,6.24,120,64,56,53.33,16.0,36,3,1,0,0,0,5,False,61.0,Developing,36,64,Moderate_Gap,4,60,1,Approaching_OJT,36.0,100.0
1,6.62,120,16,104,13.33,16.0,84,2,4,1,0,0,6,False,28.0,Early,84,16,Far_From_Eligible,7,30,5,Long_Term_Planning,16.8,100.0
5,6.05,120,85,35,70.83,17.0,15,3,1,0,0,0,7,False,71.5,Advanced,15,85,Near_Eligible,4,60,2,Moderate_Planning_Gap,7.5,100.0
6,6.87,120,103,17,85.83,17.17,0,3,3,2,0,0,6,False,64.5,Near_Completion,0,100,Eligible,8,20,0,OJT_Ready_Stage,0.0,99.98
4,6.25,120,72,48,60.0,18.0,28,1,4,0,1,0,6,False,60.0,Advanced,28,72,Moderate_Gap,6,40,2,Moderate_Planning_Gap,14.0,100.0
2,8.11,120,41,79,34.17,20.5,59,0,0,1,0,0,5,False,54.5,Developing,59,41,Far_From_Eligible,1,90,3,Long_Term_Planning,19.67,100.0
5,9.36,120,93,27,77.5,18.6,7,0,0,0,0,0,7,False,86.5,Advanced,7,93,Near_Eligible,0,100,2,Moderate_Planning_Gap,3.5,100.0
4,6.49,120,60,60,50.0,15.0,40,2,5,1,1,0,6,False,43.0,Developing,40,60,Moderate_Gap,9,10,2,Moderate_Planning_Gap,20.0,100.0
2,5.92,120,33,87,27.5,16.5,67,2,2,1,1,0,5,False,35.5,Early,67,33,Far_From_Eligible,6,40,3,Long_Term_Planning,22.33,100.0
3,8.34,120,60,60,50.0,20.0,40,0,0,0,0,0,6,False,70.0,Developing,40,60,Moderate_Gap,0,100,3,Long_Term_Planning,13.33,100.0
4,6.29,120,58,62,48.33,14.5,42,2,3,0,1,0,5,False,52.0,Developing,42,58,Moderate_Gap,6,40,1,Approaching_OJT,42.0,100.0
3,8.27,120,59,61,49.17,19.67,41,0,1,0,0,0,5,False,67.5,Developing,41,59,Moderate_Gap,1,90,2,Moderate_Planning_Gap,20.5,99.98
3,8.26,120,50,70,41.67,16.67,50,0,0,1,0,0,5,False,59.0,Developing,50,50,Moderate_Gap,1,90,2,Moderate_Planning_Gap,25.0,99.98
4,7.79,120,69,51,57.5,17.25,31,1,2,0,0,0,5,False,67.5,Developing,31,69,Moderate_Gap,3,70,1,Approaching_OJT,31.0,100.0
3,6.24,120,53,67,44.17,17.67,47,1,1,0,1,0,5,False,56.5,Developing,47,53,Moderate_Gap,3,70,2,Moderate_Planning_Gap,23.5,99.98
3,5.39,120,43,77,35.83,14.33,57,5,5,1,2,0,6,False,20.5,Developing,57,43,Far_From_Eligible,13,0,3,Long_Term_Planning,19.0,100.0
5,8.36,120,88,32,73.33,17.6,12,0,1,0,0,0,7,False,82.0,Advanced,12,88,Near_Eligible,1,90,2,Moderate_Planning_Gap,6.0,100.0
6,5.27,120,98,22,81.67,16.33,2,4,4,2,2,0,7,False,47.0,Near_Completion,2,98,Near_Eligible,12,0,1,Approaching_OJT,2.0,100.0
6,8.65,120,110,10,91.67,18.33,0,0,0,0,0,0,6,True,95.0,Near_Completion,0,100,Eligible,0,100,0,OJT_Ready_Stage,0.0,100.0
4,8.33,120,78,42,65.0,19.5,22,1,2,1,0,0,5,False,66.0,Advanced,22,78,Moderate_Gap,4,60,1,Approaching_OJT,22.0,100.0
5,5.69,120,76,44,63.33,15.2,24,5,3,2,1,0,7,False,40.0,Advanced,24,76,Moderate_Gap,11,0,2,Moderate_Planning_Gap,12.0,100.0
1,6.17,120,15,105,12.5,15.0,85,2,2,1,1,0,6,False,26.5,Early,85,15,Far_From_Eligible,6,40,5,Long_Term_Planning,17.0,100.0
2,5.34,120,29,91,24.17,14.5,71,5,4,2,1,0,6,False,14.5,Early,71,29,Far_From_Eligible,12,0,4,Long_Term_Planning,17.75,100.0
6,5.57,120,89,31,74.17,14.83,11,4,6,1,1,0,7,False,49.5,Advanced,11,89,Near_Eligible,12,0,1,Approaching_OJT,11.0,100.0
5,5.9,120,79,41,65.83,15.8,21,1,4,0,0,0,6,False,68.5,Advanced,21,79,Moderate_Gap,5,50,1,Approaching_OJT,21.0,100.0
4,6.81,120,66,54,55.0,16.5,34,1,1,1,1,0,6,False,57.0,Developing,34,66,Moderate_Gap,4,60,2,Moderate_Planning_Gap,17.0,100.0
5,6.28,120,81,39,67.5,16.2,19,1,2,0,0,0,6,False,73.5,Advanced,19,81,Near_Eligible,3,70,1,Approaching_OJT,19.0,100.0
5,7.85,120,91,29,75.83,18.2,9,1,2,0,0,0,6,False,78.5,Advanced,9,91,Near_Eligible,3,70,1,Approaching_OJT,9.0,100.0
3,8.06,120,64,56,53.33,21.33,36,0,2,0,0,0,6,False,68.0,Developing,36,64,Moderate_Gap,2,80,3,Long_Term_Planning,12.0,100.0
5,6.96,120,85,35,70.83,17.0,15,2,2,2,0,0,7,False,60.5,Advanced,15,85,Near_Eligible,6,40,2,Moderate_Planning_Gap,7.5,100.0
5,5.3,120,75,45,62.5,15.0,25,5,5,1,2,0,7,False,36.5,Advanced,25,75,Moderate_Gap,13,0,2,Moderate_Planning_Gap,12.5,100.0
7,7.04,120,114,6,95.0,16.29,0,1,0,1,0,0,8,False,88.0,Near_Completion,0,100,Eligible,2,80,1,Approaching_OJT,0.0,99.97
3,9.6,120,58,62,48.33,19.33,42,0,0,0,0,0,6,False,69.0,Developing,42,58,Moderate_Gap,0,100,3,Long_Term_Planning,14.0,100.0
6,7.94,120,110,10,91.67,18.33,0,0,1,1,0,0,6,False,87.0,Near_Completion,0,100,Eligible,2,80,0,OJT_Ready_Stage,0.0,100.0
2,7.6,120,35,85,29.17,17.5,65,0,0,0,0,0,5,False,57.5,Early,65,35,Far_From_Eligible,0,100,3,Long_Term_Planning,21.67,100.0
4,5.29,120,59,61,49.17,14.75,41,3,4,2,1,1,6,False,27.5,Developing,41,59,Moderate_Gap,11,0,2,Moderate_Planning_Gap,20.5,100.0
4,7.58,120,80,40,66.67,20.0,20,1,0,0,0,0,6,False,77.0,Advanced,20,80,Near_Eligible,1,90,2,Moderate_Planning_Gap,10.0,100.0
3,6.51,120,57,63,47.5,19.0,43,1,1,2,0,0,6,False,51.5,Developing,43,57,Moderate_Gap,4,60,3,Long_Term_Planning,14.33,100.0
7,6.36,120,102,18,85.0,14.57,0,3,3,2,1,0,8,False,59.0,Near_Completion,0,100,Eligible,9,10,1,Approaching_OJT,0.0,100.0
5,8.18,120,96,24,80.0,19.2,4,1,2,0,0,0,7,False,81.0,Near_Completion,4,96,Near_Eligible,3,70,2,Moderate_Planning_Gap,2.0,100.0
7,8.07,120,115,5,95.83,16.43,0,0,1,0,0,0,8,True,95.5,Near_Completion,0,100,Eligible,1,90,1,Approaching_OJT,0.0,99.99
4,8.65,120,79,41,65.83,19.75,21,0,0,0,0,0,6,False,79.5,Advanced,21,79,Moderate_Gap,0,100,2,Moderate_Planning_Gap,10.5,100.0
6,5.67,120,86,34,71.67,14.33,14,5,6,1,1,0,7,False,45.0,Advanced,14,86,Near_Eligible,13,0,1,Approaching_OJT,14.0,100.0
6,6.07,120,92,28,76.67,15.33,8,3,2,0,0,0,7,False,73.0,Advanced,8,92,Near_Eligible,5,50,1,Approaching_OJT,8.0,100.0
4,8.29,120,68,52,56.67,17.0,32,0,0,1,0,0,5,False,68.0,Developing,32,68,Moderate_Gap,1,90,1,Approaching_OJT,32.0,100.0
4,7.5,120,82,38,68.33,20.5,18,0,2,0,0,0,5,False,77.0,Advanced,18,82,Near_Eligible,2,80,1,Approaching_OJT,18.0,100.0
8,4.28,120,101,19,84.17,12.62,0,7,7,2,2,2,8,False,17.5,Near_Completion,0,100,Eligible,20,0,0,OJT_Ready_Stage,0.0,100.0
6,4.47,120,81,39,67.5,13.5,19,8,7,2,3,1,7,False,7.5,Advanced,19,81,Near_Eligible,21,0,1,Approaching_OJT,19.0,100.0
6,6.94,120,97,23,80.83,16.17,3,2,1,2,1,0,7,False,63.5,Near_Completion,3,97,Near_Eligible,6,40,1,Approaching_OJT,3.0,99.98
3,9.22,120,54,66,45.0,18.0,46,0,0,0,0,0,6,False,67.0,Developing,46,54,Moderate_Gap,0,100,3,Long_Term_Planning,15.33,100.0
3,5.74,120,36,84,30.0,12.0,64,3,4,2,1,0,5,False,24.0,Developing,64,36,Far_From_Eligible,10,0,2,Moderate_Planning_Gap,32.0,100.0
5,6.58,120,85,35,70.83,17.0,15,1,3,1,1,0,7,False,62.5,Advanced,15,85,Near_Eligible,6,40,2,Moderate_Planning_Gap,7.5,100.0
4,5.42,120,57,63,47.5,14.25,43,3,4,2,1,1,5,False,26.5,Developing,43,57,Moderate_Gap,11,0,1,Approaching_OJT,43.0,100.0
4,5.29,120,59,61,49.17,14.75,41,4,4,1,1,1,6,False,30.5,Developing,41,59,Moderate_Gap,11,0,2,Moderate_Planning_Gap,20.5,100.0
5,7.24,120,91,29,75.83,18.2,9,1,2,1,0,0,6,False,72.5,Advanced,9,91,Near_Eligible,4,60,1,Approaching_OJT,9.0,100.0
3,6.53,120,57,63,47.5,19.0,43,1,3,1,0,0,6,False,53.5,Developing,43,57,Moderate_Gap,5,50,3,Long_Term_Planning,14.33,100.0
4,6.26,120,61,59,50.83,15.25,39,3,1,2,0,0,5,False,47.5,Developing,39,61,Moderate_Gap,6,40,1,Approaching_OJT,39.0,100.0
6,8.46,120,106,14,88.33,17.67,0,1,0,0,0,0,7,True,90.0,Near_Completion,0,100,Eligible,1,90,1,Approaching_OJT,0.0,99.98
6,6.05,120,105,15,87.5,17.5,0,1,2,2,1,0,7,False,68.5,Near_Completion,0,100,Eligible,6,40,1,Approaching_OJT,0.0,100.0
3,6.48,120,51,69,42.5,17.0,49,2,3,1,1,0,5,False,42.5,Developing,49,51,Moderate_Gap,7,30,2,Moderate_Planning_Gap,24.5,100.0
5,6.02,120,88,32,73.33,17.6,12,1,3,1,1,0,7,False,64.0,Advanced,12,88,Near_Eligible,6,40,2,Moderate_Planning_Gap,6.0,100.0
3,7.5,120,54,66,45.0,18.0,46,0,2,1,0,0,5,False,57.0,Developing,46,54,Moderate_Gap,3,70,2,Moderate_Planning_Gap,23.0,100.0
4,9.86,120,79,41,65.83,19.75,21,0,0,0,0,0,6,False,79.5,Advanced,21,79,Moderate_Gap,0,100,2,Moderate_Planning_Gap,10.5,100.0
8,7.71,120,113,7,94.17,14.12,0,0,1,1,0,0,8,False,88.5,Near_Completion,0,100,Eligible,2,80,0,OJT_Ready_Stage,0.0,100.0
4,7.05,120,73,47,60.83,18.25,27,1,2,0,0,0,6,False,69.5,Advanced,27,73,Moderate_Gap,3,70,2,Moderate_Planning_Gap,13.5,100.0
6,6.02,120,97,23,80.83,16.17,3,2,4,0,1,0,6,False,69.5,Near_Completion,3,97,Near_Eligible,7,30,0,OJT_Ready_Stage,3.0,99.98
5,6.39,120,87,33,72.5,17.4,13,3,3,1,1,0,7,False,57.5,Advanced,13,87,Near_Eligible,8,20,2,Moderate_Planning_Gap,6.5,100.0
6,6.07,120,94,26,78.33,15.67,6,3,4,2,0,0,6,False,58.0,Advanced,6,94,Near_Eligible,9,10,0,OJT_Ready_Stage,6.0,99.98
1,5.31,120,17,103,14.17,17.0,83,3,4,1,1,0,6,False,20.5,Early,83,17,Far_From_Eligible,9,10,5,Long_Term_Planning,16.6,100.0
5,6.78,120,86,34,71.67,17.2,14,1,3,1,0,0,7,False,68.0,Advanced,14,86,Near_Eligible,5,50,2,Moderate_Planning_Gap,7.0,100.0
6,6.49,120,101,19,84.17,16.83,0,4,2,1,1,0,7,False,63.5,Near_Completion,0,100,Eligible,8,20,1,Approaching_OJT,0.0,100.0
1,8.27,120,20,100,16.67,20.0,80,0,2,0,0,0,5,False,46.0,Early,80,20,Far_From_Eligible,2,80,4,Long_Term_Planning,20.0,100.0
3,9.9,120,66,54,55.0,22.0,34,0,0,0,0,0,6,False,73.0,Developing,34,66,Moderate_Gap,0,100,3,Long_Term_Planning,11.33,100.0
5,5.58,120,84,36,70.0,16.8,16,4,6,3,1,1,7,False,27.0,Advanced,16,84,Near_Eligible,15,0,2,Moderate_Planning_Gap,8.0,100.0
4,6.16,120,65,55,54.17,16.25,35,2,3,1,1,0,6,False,49.5,Developing,35,65,Moderate_Gap,7,30,2,Moderate_Planning_Gap,17.5,100.0
6,6.55,120,107,13,89.17,17.83,0,3,1,1,1,0,7,False,71.5,Near_Completion,0,100,Eligible,6,40,1,Approaching_OJT,0.0,100.0
5,7.78,120,90,30,75.0,18.0,10,1,0,0,0,0,6,False,82.0,Advanced,10,90,Near_Eligible,1,90,1,Approaching_OJT,10.0,100.0
4,7.9,120,70,50,58.33,17.5,30,1,1,1,0,0,5,False,64.0,Developing,30,70,Moderate_Gap,3,70,1,Approaching_OJT,30.0,100.0
6,5.09,120,95,25,79.17,15.83,5,3,5,1,2,0,7,False,52.5,Advanced,5,95,Near_Eligible,11,0,1,Approaching_OJT,5.0,100.0
3,6.52,120,54,66,45.0,18.0,46,1,1,2,1,0,6,False,45.0,Developing,46,54,Moderate_Gap,5,50,3,Long_Term_Planning,15.33,100.0
5,5.64,120,69,51,57.5,13.8,31,3,4,1,2,0,6,False,41.5,Developing,31,69,Moderate_Gap,10,0,1,Approaching_OJT,31.0,100.0
6,6.82,120,107,13,89.17,17.83,0,2,3,2,0,0,6,False,69.5,Near_Completion,0,100,Eligible,7,30,0,OJT_Ready_Stage,0.0,100.0
8,7.93,120,112,8,93.33,14.0,0,1,1,0,0,0,8,True,91.0,Near_Completion,0,100,Eligible,2,80,0,OJT_Ready_Stage,0.0,100.0
3,8.36,120,53,67,44.17,17.67,47,0,1,0,0,0,6,False,64.5,Developing,47,53,Moderate_Gap,1,90,3,Long_Term_Planning,15.67,99.98
7,5.5,120,95,25,79.17,13.57,5,4,6,3,1,0,8,False,40.5,Advanced,5,95,Near_Eligible,14,0,1,Approaching_OJT,5.0,100.0
7,7.69,120,113,7,94.17,16.14,0,1,2,1,0,0,8,False,83.5,Near_Completion,0,100,Eligible,4,60,1,Approaching_OJT,0.0,100.0
4,6.2,120,60,60,50.0,15.0,40,2,2,2,0,0,5,False,48.0,Developing,40,60,Moderate_Gap,6,40,1,Approaching_OJT,40.0,100.0
5,4.07,120,74,46,61.67,14.8,26,6,6,2,3,1,7,False,12.0,Advanced,26,74,Moderate_Gap,18,0,2,Moderate_Planning_Gap,13.0,100.0
3,6.25,120,54,66,45.0,18.0,46,2,2,1,0,0,6,False,51.0,Developing,46,54,Moderate_Gap,5,50,3,Long_Term_Planning,15.33,100.0
6,7.44,120,107,13,89.17,17.83,0,1,2,0,0,0,7,True,86.5,Near_Completion,0,100,Eligible,3,70,1,Approaching_OJT,0.0,100.0
7,6.28,120,107,13,89.17,15.29,0,2,4,1,0,0,8,False,73.5,Near_Completion,0,100,Eligible,7,30,1,Approaching_OJT,0.0,99.97
4,6.78,120,63,57,52.5,15.75,37,1,4,1,0,0,5,False,54.5,Developing,37,63,Moderate_Gap,6,40,1,Approaching_OJT,37.0,100.0
1,4.8,120,13,107,10.83,13.0,87,5,8,4,2,1,5,False,0.0,Early,87,13,Far_From_Eligible,20,0,4,Long_Term_Planning,21.75,100.0
4,7.37,120,77,43,64.17,19.25,23,1,0,0,0,0,6,False,75.5,Advanced,23,77,Moderate_Gap,1,90,2,Moderate_Planning_Gap,11.5,100.0
2,9.43,120,39,81,32.5,19.5,61,0,0,0,0,0,5,False,59.5,Developing,61,39,Far_From_Eligible,0,100,3,Long_Term_Planning,20.33,100.0
6,8.9,120,114,6,95.0,19.0,0,0,0,0,0,0,7,True,97.0,Near_Completion,0,100,Eligible,0,100,1,Approaching_OJT,0.0,100.0
6,6.32,120,96,24,80.0,16.0,4,3,2,1,0,0,7,False,69.0,Near_Completion,4,96,Near_Eligible,6,40,1,Approaching_OJT,4.0,100.0
6,6.19,120,94,26,78.33,15.67,6,2,4,2,0,0,6,False,61.0,Advanced,6,94,Near_Eligible,8,20,0,OJT_Ready_Stage,6.0,99.98
6,5.3,120,90,30,75.0,15.0,10,4,4,1,1,1,6,False,46.0,Advanced,10,90,Near_Eligible,11,0,0,OJT_Ready_Stage,10.0,100.0
2,6.85,120,34,86,28.33,17.0,66,2,2,1,1,0,6,False,36.0,Early,66,34,Far_From_Eligible,6,40,4,Long_Term_Planning,16.5,100.0
6,6.91,120,106,14,88.33,17.67,0,3,3,2,1,0,6,False,61.0,Near_Completion,0,100,Eligible,9,10,0,OJT_Ready_Stage,0.0,99.98
5,5.1,120,73,47,60.83,14.6,27,5,5,1,1,1,6,False,32.5,Advanced,27,73,Moderate_Gap,13,0,1,Approaching_OJT,27.0,100.0
5,5.84,120,75,45,62.5,15.0,25,3,6,1,1,1,7,False,37.5,Advanced,25,75,Moderate_Gap,12,0,2,Moderate_Planning_Gap,12.5,100.0
1,4.78,120,16,104,13.33,16.0,84,5,5,4,3,2,6,False,0.0,Early,84,16,Far_From_Eligible,19,0,5,Long_Term_Planning,16.8,100.0
6,5.12,120,89,31,74.17,14.83,11,4,6,1,1,0,7,False,49.5,Advanced,11,89,Near_Eligible,12,0,1,Approaching_OJT,11.0,100.0
6,5.16,120,82,38,68.33,13.67,18,4,3,3,2,0,6,False,35.0,Advanced,18,82,Near_Eligible,12,0,0,OJT_Ready_Stage,18.0,99.98
3,6.07,120,49,71,40.83,16.33,51,3,3,1,0,0,5,False,43.5,Developing,51,49,Far_From_Eligible,7,30,2,Moderate_Planning_Gap,25.5,100.0
2,6.29,120,26,94,21.67,13.0,74,3,4,1,1,0,6,False,25.0,Early,74,26,Far_From_Eligible,9,10,4,Long_Term_Planning,18.5,100.0
5,6.86,120,81,39,67.5,16.2,19,1,4,0,1,0,6,False,64.5,Advanced,19,81,Near_Eligible,6,40,1,Approaching_OJT,19.0,100.0
5,9.72,120,90,30,75.0,18.0,10,0,0,0,0,0,7,False,85.0,Advanced,10,90,Near_Eligible,0,100,2,Moderate_Planning_Gap,5.0,100.0
4,7.83,120,74,46,61.67,18.5,26,1,2,1,0,0,6,False,64.0,Advanced,26,74,Moderate_Gap,4,60,2,Moderate_Planning_Gap,13.0,100.0
3,4.75,120,40,80,33.33,13.33,60,8,6,2,3,1,5,False,0.0,Developing,60,40,Far_From_Eligible,20,0,2,Moderate_Planning_Gap,30.0,100.0
4,8.39,120,78,42,65.0,19.5,22,1,2,0,0,0,6,False,72.0,Advanced,22,78,Moderate_Gap,3,70,2,Moderate_Planning_Gap,11.0,100.0
3,8.36,120,53,67,44.17,17.67,47,1,2,1,0,0,6,False,53.5,Developing,47,53,Moderate_Gap,4,60,3,Long_Term_Planning,15.67,99.98
5,6.44,120,90,30,75.0,18.0,10,1,1,2,1,0,7,False,63.0,Advanced,10,90,Near_Eligible,5,50,2,Moderate_Planning_Gap,5.0,100.0
8,6.88,120,118,2,98.33,14.75,0,1,2,1,1,0,8,False,81.0,Near_Completion,0,100,Eligible,5,50,0,OJT_Ready_Stage,0.0,100.0
4,6.23,120,59,61,49.17,14.75,41,2,4,0,1,0,5,False,50.5,Developing,41,59,Moderate_Gap,7,30,1,Approaching_OJT,41.0,100.0
3,6.99,120,49,71,40.83,16.33,51,1,2,2,0,0,5,False,45.5,Developing,51,49,Far_From_Eligible,5,50,2,Moderate_Planning_Gap,25.5,100.0
5,5.81,120,84,36,70.0,16.8,16,3,4,1,2,1,7,False,41.0,Advanced,16,84,Near_Eligible,11,0,2,Moderate_Planning_Gap,8.0,100.0
4,7.68,120,75,45,62.5,18.75,25,0,1,1,0,0,5,False,69.5,Advanced,25,75,Moderate_Gap,2,80,1,Approaching_OJT,25.0,100.0
4,8.18,120,82,38,68.33,20.5,18,1,2,1,0,0,6,False,68.0,Advanced,18,82,Near_Eligible,4,60,2,Moderate_Planning_Gap,9.0,100.0
3,6.48,120,40,80,33.33,13.33,60,3,4,0,0,0,6,False,43.0,Developing,60,40,Far_From_Eligible,7,30,3,Long_Term_Planning,20.0,100.0
1,7.52,120,20,100,16.67,20.0,80,0,1,1,0,0,5,False,42.0,Early,80,20,Far_From_Eligible,2,80,4,Long_Term_Planning,20.0,100.0
7,5.45,120,101,19,84.17,14.43,0,5,6,3,1,0,8,False,40.5,Near_Completion,0,100,Eligible,15,0,1,Approaching_OJT,0.0,99.99
2,6.25,120,31,89,25.83,15.5,69,3,2,2,0,0,6,False,30.5,Early,69,31,Far_From_Eligible,7,30,4,Long_Term_Planning,17.25,100.0
